9685,271,Xã Thụy An,105.4095917,21.1578025
9688,271,Xã Cam Thượng,105.4536301,21.1612696
9691,271,Xã Thuần Mỹ,105.3110053,21.14000575
9694,271,Xã Tản Lĩnh,105.4035454,21.12037575
9697,271,Xã Ba Trại,105.3523395,21.12332235
9700,271,Xã Minh Quang,105.3172624,21.07821715
9703,271,Xã Ba Vì,105.3538091,21.0731435
9706,271,Xã Vân Hòa,105.4017474,21.06483815
9709,271,Xã Yên Bài,105.4318219,21.0433721
9712,271,Xã Khánh Thượng,105.343301,21.02845045
9715,272,Thị trấn Phúc Thọ,105.5445318,21.1046561
9718,272,Xã Vân Hà,105.6160504,21.1450002
9721,272,Xã Vân Phúc,105.5932087,21.146738
9724,272,Xã Vân Nam,105.6047484,21.1442712
9727,272,Xã Xuân Đình,105.5470346,21.147649
9733,272,Xã Sen Phương,105.5427543,21.1468834
9739,272,Xã Võng Xuyên,,
9742,272,Xã Thọ Lộc,,
9745,272,Xã Long Xuyên,,
9748,272,Xã Thượng Cốc,,
9751,272,Xã Hát Môn,105.6222815,21.1388524
9754,272,Xã Tích Giang,,
9757,272,Xã Thanh Đa,,
9760,272,Xã Trạch Mỹ Lộc,,
9763,272,Xã Phúc Hòa,,
9766,272,Xã Ngọc Tảo,105.5984579,21.0878951
9769,272,Xã Phụng Thượng,105.5782797,21.0937365
9772,272,Xã Tam Thuấn,105.6346712,21.0862826
9775,272,Xã Tam Hiệp,105.6234176,21.0848806
9778,272,Xã Hiệp Thuận,105.6346712,21.0862826
9781,272,Xã Liên Hiệp,105.6445371,21.0544518
9784,273,Thị trấn Phùng,105.6637245,21.08715965
9787,273,Xã Trung Châu,,
9790,273,Xã Thọ An,105.6408919,21.1273858
9793,273,Xã Thọ Xuân,,
9796,273,Xã Hồng Hà,105.7059652,21.11897205
9799,273,Xã Liên Hồng,105.7059652,21.11897205
9802,273,Xã Liên Hà,105.7059652,21.11897205
9805,273,Xã Hạ Mỗ,,
9808,273,Xã Liên Trung,105.7198663,21.1062957
9811,273,Xã Phương Đình,105.6475733,21.1114402
9814,273,Xã Thượng Mỗ,,
9817,273,Xã Tân Hội,105.6981232,21.0930634
9820,273,Xã Tân Lập,,
9823,273,Xã Đan Phượng,105.6981232,21.0930634
9826,273,Xã Đồng Tháp,,
9829,273,Xã Song Phượng,,
9832,274,Thị trấn Trạm Trôi,105.7062326,21.06895595
9835,274,Xã Đức Thượng,105.6687092,21.0029575
9838,274,Xã Minh Khai,105.6723615,21.0668224
9841,274,Xã Dương Liễu,105.682255,21.06050265
9844,274,Xã Di Trạch,105.7222231,21.0455263
9847,274,Xã Đức Giang,105.6980281,21.0621205
9850,274,Xã Cát Quế,105.6687373,21.0481657
9853,274,Xã Kim Chung,105.7096021,21.05310475
9856,274,Xã Yên Sở,105.6771652,21.0403873
9859,274,Xã Sơn Đồng,105.6995826,21.0409253
9862,274,Xã Vân Canh,105.7276018,21.02948015
9865,274,Xã Đắc Sở,105.6789298,21.0303143
9868,274,Xã Lại Yên,105.7088471,21.02581125
9871,274,Xã Tiền Yên,105.6836155,21.0211229
9874,274,Xã Song Phương,105.6951926,21.01239065
9877,274,Xã An Khánh,105.7219731,21.0002679
9880,274,Xã An Thượng,105.7002445,20.9906808
9883,274,Xã Vân Côn,105.6763653,20.9895258
9889,274,Xã La Phù,105.7314879,20.97923185
9892,274,Xã Đông La,105.7260415,20.9680006
4939,275,Xã Đông Xuân,105.5126641,20.9625456
9895,275,Thị trấn Quốc Oai,105.6302164,21.0019345
9898,275,Xã Sài Sơn,105.6464657,21.0238186
9901,275,Xã Phượng Cách,,
9904,275,Xã Yên Sơn,,
9907,275,Xã Ngọc Liệp,105.6064401,21.0004598
9910,275,Xã Ngọc Mỹ,105.6218221,21.0010506
9913,275,Xã Liệp Tuyết,,
9916,275,Xã Thạch Thán,105.6350758,20.9894851
9919,275,Xã Đồng Quang,,
9922,275,Xã Phú Cát,105.5581078,20.9724857
9925,275,Xã Tuyết Nghĩa,105.5881673,20.9722435
9928,275,Xã Nghĩa Hương,105.6144225,20.9727604
9931,275,Xã Cộng Hòa,105.6755494,20.9766472
9934,275,Xã Tân Phú,,
9937,275,Xã Đại Thành,,
9940,275,Xã Phú Mãn,,
9943,275,Xã Cấn Hữu,105.61865,20.9558451
9946,275,Xã Tân Hòa,,
9949,275,Xã Hòa Thạch,105.5780888,20.9461706
9952,275,Xã Đông Yên,105.6003232,20.9320834
4927,276,Xã Yên Trung,,
4930,276,Xã Yên Bình,105.5487425,21.0397996
4936,276,Xã Tiến Xuân,105.5162732,20.9903179
9955,276,Thị trấn Liên Quan,105.5763982,21.05480575
9958,276,Xã Đại Đồng,105.5640601,21.08451355
9961,276,Xã Cẩm Yên,,
9964,276,Xã Lại Thượng,,
9967,276,Xã Phú Kim,,
9970,276,Xã Hương Ngải,105.5986139,21.0562512
9973,276,Xã Canh Nậu,105.6102438,21.0449188
9976,276,Xã Kim Quan,,
9979,276,Xã Dị Nậu,105.6220421,21.0525107
9982,276,Xã Bình Yên,105.5487425,21.0397996
9985,276,Xã Chàng Sơn,,
9988,276,Xã Thạch Hoà,105.5264604,20.9847795
9991,276,Xã Cần Kiệm,,
9994,276,Xã Hữu Bằng,,
9997,276,Xã Phùng Xá,105.621407,21.0193777
10000,276,Xã Tân Xã,105.542497,21.01809025
10003,276,Xã Thạch Xá,105.6032199,21.032547
10006,276,Xã Bình Phú,105.6089149,21.0207526
10009,276,Xã Hạ Bằng,105.5515935,21.0101432
10012,276,Xã Đồng Trúc,105.5692717,20.99371885
10015,277,Thị trấn Chúc Sơn,105.7108692,20.9259968
10018,277,Thị trấn Xuân Mai,105.5879569,20.9042782
10021,277,Xã Phụng Châu,105.7074875,20.9471602
10024,277,Xã Tiên Phương,105.6847549,20.9420464
10027,277,Xã Đông Sơn,105.7103053,20.833198
10030,277,Xã Đông Phương Yên,,
10033,277,Xã Phú Nghĩa,105.6731367,20.8339451
10039,277,Xã Trường Yên,105.6979973,20.9040035
10042,277,Xã Ngọc Hòa,105.693349,20.92095175
10045,277,Xã Thủy Xuân Tiên,105.5799584,20.890722
10048,277,Xã Thanh Bình,,
10051,277,Xã Trung Hòa,105.6984929,20.90155675
10054,277,Xã Đại Yên,105.6983372,20.8940248
10057,277,Xã Thụy Hương,,
10060,277,Xã Tốt Động,105.670039,20.8796338
10063,277,Xã Lam Điền,105.7188123,20.8950021
10066,277,Xã Tân Tiến,,
10069,277,Xã Nam Phương Tiến,,
10072,277,Xã Hợp Đồng,105.7018592,20.8769029
10075,277,Xã Hoàng Văn Thụ,,
10078,277,Xã Hoàng Diệu,,
10081,277,Xã Hữu Văn,105.6566238,20.8560942
10084,277,Xã Quảng Bị,,
10087,277,Xã Mỹ Lương,,
10090,277,Xã Thượng Vực,,
10093,277,Xã Hồng Phong,,
10096,277,Xã Đồng Phú,105.7100094,20.8326853
10099,277,Xã Trần Phú,105.660407,20.8325
10102,277,Xã Văn Võ,,
10105,277,Xã Đồng Lạc,105.6826305,20.82157935
10108,277,Xã Hòa Chính,,
10111,277,Xã Phú Nam An,,
10114,278,Thị trấn Kim Bài,,
10120,278,Xã Cự Khê,105.7815231,20.9111461
10126,278,Xã Bích Hòa,,
10129,278,Xã Mỹ Hưng,,
10132,278,Xã Cao Viên,,
10135,278,Xã Bình Minh,,
10138,278,Xã Tam Hưng,105.7901402,20.8837388
10141,278,Xã Thanh Cao,,
10144,278,Xã Thanh Thùy,105.8214952,20.8696803
10147,278,Xã Thanh Mai,105.7463121,20.8612516
10150,278,Xã Thanh Văn,105.8173642,20.9632178
10153,278,Xã Đỗ Động,,
10156,278,Xã Kim An,105.7573423,20.8486489
10159,278,Xã Kim Thư,105.77159,20.8362043
10162,278,Xã Phương Trung,,
10165,278,Xã Tân Ước,105.8082173,20.8385555
10168,278,Xã Dân Hòa,105.7799196,20.8131496
10171,278,Xã Liên Châu,,
10174,278,Xã Cao Dương,105.7668789,20.8113979
10177,278,Xã Xuân Dương,105.7381223,20.8063152
10180,278,Xã Hồng Dương,,
10183,279,Thị trấn Thường Tín,105.8630701,20.8745095
10186,279,Xã Ninh Sở,,
10189,279,Xã Nhị Khê,105.8550069,20.8942258
10192,279,Xã Duyên Thái,105.8658054,20.9015782
10195,279,Xã Khánh Hà,,
10198,279,Xã Hòa Bình,,
10201,279,Xã Văn Bình,,
10204,279,Xã Hiền Giang,,
10207,279,Xã Hồng Vân,,
10210,279,Xã Vân Tảo,105.8932186,20.8669784
10213,279,Xã Liên Phương,,
10216,279,Xã Văn Phú,,
10219,279,Xã Tự Nhiên,,
10222,279,Xã Tiền Phong,,
10225,279,Xã Hà Hồi,,
10228,279,Xã Thư Phú,,
10231,279,Xã Nguyễn Trãi,,
10234,279,Xã Quất Động,105.8831974,20.8210983
10237,279,Xã Chương Dương,,
10240,279,Xã Tân Minh,,
10243,279,Xã Lê Lợi,,
10246,279,Xã Thắng Lợi,,
10249,279,Xã Dũng Tiến,105.8548225,20.8152388
10252,279,Xã Thống Nhất,,
10255,279,Xã Nghiêm Xuyên,105.8542434,20.8097863
10258,279,Xã Tô Hiệu,,
10261,279,Xã Văn Tự,,
10264,279,Xã Vạn Điểm,,
10267,279,Xã Minh Cường,105.9025681,20.768451
10270,280,Thị trấn Phú Minh,105.9148447,20.78094345
10273,280,Thị trấn Phú Xuyên,105.9090185,20.7440581
10276,280,Xã Hồng Minh,105.828247,20.7947492
10279,280,Xã Phượng Dực,,
10282,280,Xã Nam Tiến,105.9205387,20.7728458
10288,280,Xã Tri Trung,105.828247,20.7947492
10291,280,Xã Đại Thắng,,
10294,280,Xã Phú Túc,,
10297,280,Xã Văn Hoàng,,
10300,280,Xã Hồng Thái,,
10303,280,Xã Hoàng Long,,
10306,280,Xã Quang Trung,,
10309,280,Xã Nam Phong,,
10312,280,Xã Nam Triều,,
10315,280,Xã Tân Dân,105.8858323,20.7418354
10318,280,Xã Sơn Hà,105.8900264,20.7423995
10321,280,Xã Chuyên Mỹ,,
10324,280,Xã Khai Thái,,
10327,280,Xã Phúc Tiến,,
10330,280,Xã Vân Từ,,
10333,280,Xã Tri Thủy,105.9512695,20.7032742
10336,280,Xã Đại Xuyên,,
10339,280,Xã Phú Yên,,
10342,280,Xã Bạch Hạ,,
10345,280,Xã Quang Lãng,,
10348,280,Xã Châu Can,,
10351,280,Xã Minh Tân,105.9571871,20.6732019
10354,281,Thị trấn Vân Đình,105.7704775,20.7337326
10357,281,Xã Viên An,,
10360,281,Xã Viên Nội,,
10363,281,Xã Hoa Sơn,,
10366,281,Xã Quảng Phú Cầu,105.7705756,20.7743646
10369,281,Xã Trường Thịnh,105.7664711,20.766416
10372,281,Xã Cao Thành,,
10375,281,Xã Liên Bạt,105.767553,20.7498231
10378,281,Xã Sơn Công,,
10381,281,Xã Đồng Tiến,,
10384,281,Xã Phương Tú,,
10387,281,Xã Trung Tú,,
10390,281,Xã Đồng Tân,,
10393,281,Xã Tảo Dương Văn,,
10396,281,Xã Vạn Thái,,
10399,281,Xã Minh Đức,105.8609372,20.6962784
10402,281,Xã Hòa Lâm,,
10405,281,Xã Hòa Xá,105.7732539,20.6712007
10408,281,Xã Trầm Lộng,105.7734028,20.6710175
10411,281,Xã Kim Đường,105.8667827,20.6693349
10414,281,Xã Hòa Nam,,
10417,281,Xã Hòa Phú,105.7732539,20.6712007
